Sample_date,Sample_Time,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,BGA_RFU,T_Fahr
9/11/2022,14:45:0,8.49,7.56,5.81,4.24,43.73,31.33,78.66
9/11/2022,15:0:0,8.93,7.52,5.78,4.22,40.82,31.7,78.942
9/11/2022,15:15:0,8.75,7.57,5.84,4.12,48.24,34.44,78.856
9/11/2022,15:30:0,8.93,7.54,5.9,3.82,47.21,33.48,79.016
9/11/2022,15:45:0,8.98,7.57,5.83,3.95,50.05,34.47,79.092
9/11/2022,16:0:0,8.87,7.59,6.35,4.6,57.23,39.3,79.02
9/11/2022,16:15:0,8.82,7.58,6.01,4.52,49.56,32.82,79.002
9/11/2022,16:30:0,8.97,7.55,5.71,4.15,55.57,38.51,79.104
9/11/2022,16:45:0,8.78,7.59,6.25,4.57,44.86,32.1,79
9/11/2022,17:0:0,8.84,7.59,6.1,4.1,38.41,24.41,79.034
9/11/2022,17:15:0,9.14,7.5,5.03,3.86,43.63,27.27,79.304
9/11/2022,17:30:0,8.97,7.53,5.56,3.87,53.67,34.72,79.2
9/11/2022,17:45:0,8.77,7.57,5.86,3.78,48.11,32.92,79.025
9/11/2022,18:0:0,8.86,7.5,5.31,3.72,30.77,19.04,79.128
9/11/2022,18:15:0,8.32,7.57,5.85,4.35,43.07,30.6,78.712
9/11/2022,18:30:0,8.5,7.47,5.28,3.96,24.02,15.51,78.892
9/11/2022,18:45:0,8.5,7.46,5.17,4.25,16.07,10.37,78.867
9/11/2022,19:0:0,8.38,7.45,5.2,4.28,14.67,8.14,78.773
9/11/2022,19:15:0,8.38,7.44,5.24,4.33,15.61,8.79,78.741
9/11/2022,19:30:0,8.34,7.44,5.21,4.24,14.59,8.85,78.633
9/11/2022,19:45:0,8.23,7.44,5.15,4.33,14.37,9.04,78.624
9/11/2022,20:0:0,8.28,7.46,5.3,4.38,18.7,11.9,78.577
9/11/2022,20:15:0,8.15,7.46,5.32,4.27,18.48,11.38,78.53
9/11/2022,20:30:0,8.36,7.45,5.2,4.4,19.91,12.86,78.584
9/11/2022,20:45:0,8.38,7.44,5.14,4.03,17.82,12.22,78.609
9/11/2022,21:0:0,8.6,7.42,4.89,3.98,18.34,13.01,78.777
9/11/2022,21:15:0,8.79,7.41,4.74,3.56,16.57,9.57,78.843
9/11/2022,21:30:0,8.63,7.45,4.98,3.75,19.49,11.98,78.728
9/11/2022,21:45:0,8.77,7.45,4.98,3.83,22.91,14.06,78.807
9/11/2022,22:0:0,8.76,7.45,5.09,3.54,21.73,15.04,78.773
9/11/2022,22:15:0,8.84,7.44,4.83,3.42,22.33,13.9,78.861
9/11/2022,22:30:0,8.93,7.44,4.94,3.31,20.75,12.15,78.874
9/11/2022,22:45:0,8.92,7.42,4.53,3.5,20.63,12.41,78.877
9/11/2022,23:0:0,9.1,7.41,4.48,3.45,21.57,12.92,78.991
9/11/2022,23:15:0,9.12,7.4,4.39,3.17,17.5,10.83,79.036
9/11/2022,23:30:0,9.29,7.4,4.31,3.11,22.91,14.1,79.138
9/11/2022,23:45:0,9.27,7.44,4.78,3.26,17.5,11.31,79.081
9/12/2022,0:0:0,9.27,7.43,4.67,3.23,16.66,10.11,79.009
9/12/2022,0:15:0,9.39,7.42,4.6,2.91,13.55,7.82,79.111
9/12/2022,0:30:0,9.28,7.42,4.49,2.84,13.58,8.48,78.984
9/12/2022,0:45:0,9.34,7.42,4.37,2.97,13.89,9.11,79.059
9/12/2022,1:0:0,9.34,7.44,4.67,3.09,13.98,8.42,79.002
9/12/2022,1:15:0,9.21,7.45,4.92,3.06,12.9,7.78,78.856
9/12/2022,1:30:0,9.36,7.42,4.4,2.86,11.31,7.07,78.978
9/12/2022,1:45:0,9.6,7.39,3.96,2.37,10.55,7.33,79.239
9/12/2022,2:0:0,9.52,7.4,4.15,2.68,11.91,6.49,79.075
9/12/2022,2:15:0,9.43,7.4,4.24,2.66,9.96,6.52,79.061
9/12/2022,2:30:0,9.59,7.41,4.11,2.63,10.42,6.72,79.093
9/12/2022,2:45:0,9.48,7.39,4.18,2.59,10.12,6.29,79.126
9/12/2022,3:0:0,9.6,7.38,4.01,2.56,8.38,5.3,79.207
9/12/2022,3:15:0,9.67,7.37,3.91,2.93,10.39,6.41,79.23
9/12/2022,3:30:0,9.66,7.38,3.88,2.84,11.03,6.98,79.16
9/12/2022,3:45:0,9.67,7.38,3.93,2.48,10.52,7.08,79.216
9/12/2022,4:0:0,9.61,7.39,4.08,2.56,11.4,7.6,79.164
9/12/2022,4:15:0,9.75,7.4,4.01,2.43,10.99,7.7,79.248
9/12/2022,4:30:0,9.78,7.39,3.89,2.29,8.77,6.16,79.255
9/12/2022,4:45:0,9.86,7.38,3.83,2.46,9.74,6.16,79.308
9/12/2022,5:0:0,9.87,7.38,3.74,2.19,9.73,6.38,79.299
9/12/2022,5:15:0,9.76,7.38,3.86,2.35,8.74,5.79,79.23
9/12/2022,5:30:0,9.79,7.38,3.82,2.44,9.04,6.26,79.234
9/12/2022,5:45:0,9.69,7.38,3.85,2.29,8.02,5.81,79.149
9/12/2022,6:0:0,9.86,7.39,3.96,2.32,8.45,5.44,79.23
9/12/2022,6:15:0,9.64,7.41,4.17,2.4,7.79,4.8,79.104
9/12/2022,6:30:0,9.76,7.41,4.1,2.46,7.54,4.87,79.144
9/12/2022,6:45:0,9.77,7.41,4.01,2.57,7.52,4.95,79.142
9/12/2022,7:0:0,9.73,7.4,4.1,2.47,6.78,4.47,79.122
9/12/2022,7:15:0,9.83,7.39,3.89,2.34,5.23,3.05,79.2
9/12/2022,7:30:0,9.79,7.38,3.91,2.27,5.55,3.56,79.185
9/12/2022,7:45:0,9.86,7.38,3.8,2.32,6.01,2.67,79.264
9/12/2022,8:0:0,9.86,7.38,3.86,2.14,3.88,2.3,79.326
9/12/2022,8:15:0,9.86,7.38,3.83,2.32,4.43,2.36,79.313
9/12/2022,8:30:0,9.79,7.37,3.91,2.4,3.98,1.87,79.313
9/12/2022,8:45:0,9.75,7.35,3.72,2.2,3.32,1.63,79.356
9/12/2022,9:0:0,9.84,7.35,3.65,2.26,3.1,1.24,79.426
9/12/2022,9:15:0,9.91,7.34,3.39,2.07,2.84,1.14,79.498
9/12/2022,9:30:0,9.94,7.34,3.49,2.16,3.29,1.46,79.534
9/12/2022,9:45:0,9.8,7.31,3.37,2.08,2.65,1.21,79.507
9/12/2022,10:0:0,9.73,7.32,3.5,2.12,3.03,1.1,79.525
9/12/2022,10:15:0,9.71,7.31,3.34,2.19,3.41,1.33,79.52
9/12/2022,10:30:0,9.69,7.32,3.47,2.14,3.01,1.2,79.579
9/12/2022,10:45:0,9.4,7.34,4,2.3,3.34,1.38,79.516
9/12/2022,11:0:0,9.4,7.33,3.72,2.15,2.97,1.17,79.605
9/12/2022,11:15:0,9.51,7.34,3.83,2.07,2.98,1.1,79.678
9/12/2022,11:30:0,9.04,7.37,4.29,2.31,3.98,1.55,79.5
9/12/2022,11:45:0,9.29,7.37,4.21,2.2,4.27,1.71,79.599
9/12/2022,12:0:0,9.09,7.36,4.14,2.26,4.18,1.69,79.635
9/12/2022,12:15:0,9.16,7.36,4.3,2.31,4.2,1.64,79.754
9/12/2022,12:30:0,9.13,7.36,4.17,2.07,4.43,1.87,79.803
9/12/2022,12:45:0,9.13,7.38,4.09,2.27,3.87,1.65,80.049
9/12/2022,13:0:0,8.96,7.39,4.5,2.45,5,1.87,80.13
9/12/2022,13:15:0,9.17,7.38,4.34,2.3,4.7,1.96,80.145
9/12/2022,13:30:0,8.79,7.38,4.46,2.28,5.54,2.32,80.172
9/12/2022,13:45:0,8.74,7.4,4.67,2.43,6.34,2.6,80.245
9/12/2022,14:0:0,8.86,7.35,4.21,2.22,4.52,1.68,80.202
9/12/2022,14:15:0,8.5,7.41,4.6,2.4,6.65,2.65,80.28
9/12/2022,14:30:0,8.52,7.39,4.6,2.19,5.68,2.22,80.26
9/12/2022,14:45:0,8.48,7.38,4.57,2.2,6.29,2.49,80.24
9/12/2022,15:0:0,8.29,7.4,4.87,2.31,8.19,3.07,80.244
9/12/2022,15:15:0,8.54,7.37,4.36,2.2,7.29,2.97,80.191
9/12/2022,15:30:0,8.45,7.37,4.36,2.33,7.79,3.15,80.251
9/12/2022,15:45:0,8.39,7.38,4.42,2.24,7.18,2.83,80.208
9/12/2022,16:0:0,8.44,7.4,4.56,2.23,9,3.51,80.191
9/12/2022,16:15:0,8.44,7.41,4.7,2.31,8.47,4.06,80.208
9/12/2022,16:30:0,8.32,7.43,4.88,2.33,9.58,4.29,80.204
9/12/2022,16:45:0,8.24,7.4,4.71,2.29,9.62,4.36,80.204
9/12/2022,17:0:0,8.27,7.39,4.62,2.29,7.64,4.25,80.152
9/12/2022,17:15:0,8.26,7.38,4.63,2.27,10.49,4.24,80.105
9/12/2022,17:30:0,8.23,7.37,4.52,2.23,11.04,5.01,80.076
9/12/2022,17:45:0,8.22,7.36,4.77,2.21,10.49,3.87,80.001
9/12/2022,18:0:0,8.21,7.36,4.5,2.35,11.96,5.26,80.017
9/12/2022,18:15:0,8.2,7.39,4.61,2.37,12.43,5.8,80.107
9/12/2022,18:30:0,8.2,7.38,4.53,2.18,12.58,5.74,80.024
9/12/2022,18:45:0,8.26,7.37,4.64,2.25,11.03,4.28,79.936
9/12/2022,19:0:0,8.3,7.35,4.42,2.13,10.31,6.11,79.939
9/12/2022,19:15:0,8.26,7.3,3.76,2,6.78,3.1,80.168
9/12/2022,19:30:0,8.28,7.33,4.13,2.14,7.54,2.53,80.083
9/12/2022,19:45:0,8.31,7.32,4.04,1.97,7.47,3.35,80.047
9/12/2022,20:0:0,8.43,7.32,4.03,2.05,7.35,3.16,80.028
9/12/2022,20:15:0,8.45,7.31,4.14,2.1,8.18,3.71,80.051
9/12/2022,20:30:0,8.48,7.32,4.08,2.14,6.41,2.72,80.109
9/12/2022,20:45:0,8.38,7.36,4.41,2.4,9.01,3.88,80.011
9/12/2022,21:0:0,8.21,7.37,4.29,2.25,9.48,3.99,79.975
9/12/2022,21:15:0,8.11,7.34,4.03,2.23,7.68,3.2,79.956
9/12/2022,21:30:0,8.32,7.33,4.06,2.21,5.56,2.39,79.966
9/12/2022,21:45:0,8.34,7.33,3.91,2.07,5.21,2.0,80.028
9/12/2022,22:0:0,8.29,7.33,3.93,2.44,4.97,1.98,80.024
9/12/2022,22:15:0,8.05,7.37,4.32,3.06,6.13,2.63,79.83
9/12/2022,22:30:0,8.02,7.36,4.31,3.88,6.37,2.66,79.731
9/12/2022,22:45:0,7.79,7.37,4.4,4.25,7.26,3.34,79.579
9/12/2022,23:0:0,7.83,7.38,4.48,5.65,8.16,3.45,79.468
9/12/2022,23:15:0,7.73,7.36,4.22,4.27,7.98,3.24,79.462
9/12/2022,23:30:0,7.55,7.37,4.74,8.07,8.03,3.3,79.099
9/12/2022,23:45:0,7.58,7.38,4.86,8.74,7.68,3.46,78.978
9/13/2022,0:0:0,7.47,7.39,5.04,10.27,8.15,3.93,78.805
9/13/2022,0:15:0,7.6,7.39,5.08,8.96,8.06,3.52,78.881
9/13/2022,0:30:0,7.39,7.41,5.07,9.87,8.32,3.87,78.735
9/13/2022,0:45:0,7.44,7.41,5.19,8.48,7.86,3.72,78.741
9/13/2022,1:0:0,7.52,7.4,5.11,7.82,6.91,3.28,78.843
9/13/2022,1:15:0,7.51,7.38,4.84,7.37,7.5,3.35,78.755
9/13/2022,1:30:0,7.41,7.39,4.97,8.33,7.23,3.49,78.6
9/13/2022,1:45:0,7.48,7.36,4.78,8.94,7.45,3.46,78.544
9/13/2022,2:0:0,7.39,7.36,4.69,7.95,6.49,2.92,78.433
9/13/2022,2:15:0,7.42,7.34,4.64,6.87,5.35,2.52,78.339
9/13/2022,2:30:0,7.56,7.34,4.51,7.45,5.69,2.51,78.354
9/13/2022,2:45:0,7.4,7.34,4.76,7.83,5.58,2.49,78.267
9/13/2022,3:0:0,7.44,7.32,4.56,7.79,5.32,2.58,78.316
9/13/2022,3:15:0,7.32,7.33,4.69,8.55,5.73,2.55,78.251
9/13/2022,3:30:0,7.38,7.33,4.57,8.66,5.58,2.49,78.156
9/13/2022,3:45:0,7.21,7.33,4.63,10.9,5.46,2.46,77.985
9/13/2022,4:0:0,7.36,7.32,4.65,11.68,5.11,2.32,78.012
9/13/2022,4:15:0,7.48,7.31,4.41,10.95,4.97,2.28,78.17
9/13/2022,4:30:0,7.5,7.31,4.38,10.75,5.33,2.53,78.152
9/13/2022,4:45:0,7.46,7.31,4.49,12.06,4.99,2.48,78.044
9/13/2022,5:0:0,7.66,7.29,4.36,12.64,4.73,2.16,78.102
9/13/2022,5:15:0,7.48,7.31,4.57,12.6,4.75,2.2,77.986
9/13/2022,5:30:0,7.72,7.3,4.25,11.43,4.78,2.07,78.118
9/13/2022,5:45:0,7.77,7.29,4.19,9.96,5.02,2.42,78.219
9/13/2022,6:0:0,8.15,7.28,3.82,7.17,4.62,2.02,78.541
9/13/2022,6:15:0,8.02,7.28,3.92,8.59,4.96,2.29,78.408
9/13/2022,6:30:0,8.18,7.27,3.8,7.01,5.46,3.09,78.514
9/13/2022,6:45:0,8.53,7.26,3.47,5.69,4.96,2.63,78.793
9/13/2022,7:0:0,8.9,7.24,3.07,5.55,5.09,2.49,78.953
9/13/2022,7:15:0,9.15,7.24,2.84,8.3,4.86,2.54,78.978
9/13/2022,7:30:0,8.99,7.24,3.09,6.62,5.24,2.98,78.969
9/13/2022,7:45:0,9.17,7.23,2.8,6.62,5.05,2.8,79.09
9/13/2022,8:0:0,9.4,7.22,2.72,6.01,4.44,2.49,79.227
9/13/2022,8:15:0,9.39,7.24,2.55,8,4.32,2.33,79.133
9/13/2022,8:30:0,9.36,7.25,2.52,9.25,4.79,2.7,79.034
9/13/2022,8:45:0,8.99,7.24,2.98,7.17,3.9,2.28,79.045
9/13/2022,9:0:0,9.16,7.24,3,6.95,3.91,1.97,79.281
9/13/2022,9:15:0,9.16,7.24,2.83,6.38,3.79,1.92,79.192
9/13/2022,9:30:0,9.27,7.24,2.74,6.22,4.01,2.16,79.243
9/13/2022,9:45:0,9,7.25,3.16,6.3,3.51,1.6,79.126
9/13/2022,10:0:0,9.4,7.23,2.5,5.76,3.41,1.86,79.356
9/13/2022,10:15:0,9.31,7.24,2.76,5.88,3.66,1.75,79.394
9/13/2022,10:30:0,9.69,7.22,2.3,5.42,3.1,1.67,79.561
9/13/2022,10:45:0,9.64,7.22,2.33,5.6,2.69,1.22,79.54
9/13/2022,11:0:0,9.89,7.21,2.11,5.22,2.26,0.86,79.725
9/13/2022,11:15:0,9.96,7.21,2.13,5.09,2.15,0.92,79.797
9/13/2022,11:30:0,10.03,7.2,2.02,4.82,1.91,0.7,79.839
9/13/2022,11:45:0,9.79,7.22,2.4,4.76,2.07,0.91,79.882
9/13/2022,12:0:0,9.91,7.21,2.2,5.02,2.22,1.03,79.884
9/13/2022,12:15:0,9.83,7.22,2.33,4.69,2.03,0.85,79.884
9/13/2022,12:30:0,9.7,7.23,2.89,4.46,1.94,0.72,79.893
9/13/2022,12:45:0,10.34,7.21,1.49,5.34,2.15,0.85,79.921
9/13/2022,13:0:0,10.05,7.21,1.98,4.55,2.69,1.28,79.992
9/13/2022,13:15:0,10.14,7.2,1.82,4.38,2.12,0.88,80.001
9/13/2022,13:30:0,9.89,7.21,2.66,4.23,1.88,0.65,80.08
9/13/2022,13:45:0,9.99,7.2,2.08,3.89,1.76,0.58,80.083
9/13/2022,14:0:0,10.13,7.2,2.54,3.98,1.71,0.46,80.13
9/13/2022,14:15:0,10.23,7.18,1.9,3.72,1.64,0.43,80.125
9/13/2022,14:30:0,10.03,7.2,1.88,3.66,2.21,0.87,80.155
9/13/2022,14:45:0,10.11,7.21,2.27,3.54,2.45,0.94,80.082
9/13/2022,15:0:0,10.04,7.22,2.73,3.56,2.74,0.96,79.979
9/13/2022,15:15:0,9.96,7.22,2.58,3.4,2.71,1.03,79.853
9/13/2022,15:30:0,10.12,7.2,2.11,3.18,1.86,0.57,79.916
9/13/2022,15:45:0,10.11,7.21,2.43,3.35,2.16,0.72,79.93
9/13/2022,16:0:0,10.17,7.2,2.03,3.29,1.77,0.72,79.912
9/13/2022,16:15:0,10.21,7.19,2.16,3.17,1.93,0.73,79.921
9/13/2022,16:30:0,10.27,7.21,2.59,3.57,2.54,1.24,79.947
9/13/2022,16:45:0,10.27,7.21,2.25,3.61,2.89,1.18,79.938
9/13/2022,17:0:0,10.37,7.21,2.14,3.45,3.5,1.64,79.929
9/13/2022,17:15:0,10.3,7.22,2.08,3.93,2.97,1.61,79.873
9/13/2022,17:30:0,10.37,7.21,2.04,3.78,3.1,1.42,79.848
9/13/2022,17:45:0,10.3,7.22,2.43,3.57,3.51,1.77,79.831
9/13/2022,18:0:0,10.4,7.22,2.19,3.55,3.42,1.72,79.812
9/13/2022,18:15:0,10.39,7.22,2.3,3.59,3.06,1.48,79.734
9/13/2022,18:30:0,10.47,7.22,2.11,3.9,2.71,1.09,79.7
9/13/2022,18:45:0,10.45,7.22,2.3,3.39,2.33,0.97,79.585
9/13/2022,19:0:0,10.48,7.21,2.16,3.18,2.53,0.95,79.497
9/13/2022,19:15:0,10.51,7.2,2.21,3.14,2.15,0.95,79.464
9/13/2022,19:30:0,10.61,7.2,2.25,3.45,2.42,0.89,79.497
9/13/2022,19:45:0,10.66,7.2,2.14,3.2,2.02,0.91,79.462
9/13/2022,20:0:0,10.67,7.19,2.03,3.37,2.28,0.88,79.461
9/13/2022,20:15:0,10.73,7.2,1.87,3.36,2.12,0.88,79.371
9/13/2022,20:30:0,10.76,7.2,2.13,3.12,1.98,0.7,79.335
9/13/2022,20:45:0,10.78,7.2,1.99,3.11,1.88,0.62,79.32
9/13/2022,21:0:0,10.75,7.2,1.86,3.1,1.48,0.47,79.218
9/13/2022,21:15:0,10.79,7.19,1.66,3.69,1.56,0.53,79.236
9/13/2022,21:30:0,10.86,7.19,1.88,3.23,1.55,0.58,79.268
9/13/2022,21:45:0,10.82,7.19,1.89,3.31,1.34,0.33,79.153
9/13/2022,22:0:0,10.89,7.19,1.92,3.28,1.51,0.41,79.153
9/13/2022,22:15:0,10.9,7.18,1.51,3.46,1.44,0.41,79.189
9/13/2022,22:30:0,10.95,7.19,1.84,3.3,1.27,0.38,79.129
9/13/2022,22:45:0,10.97,7.18,1.48,3.29,1.69,0.59,79.135
9/13/2022,23:0:0,10.95,7.17,1.32,3.26,1.51,0.6,79.219
9/13/2022,23:15:0,11.02,7.18,1.6,3.25,2.16,1.19,79.189
9/13/2022,23:30:0,11.03,7.17,1.34,3.35,1.78,0.74,79.111
9/13/2022,23:45:0,11.14,7.17,1.48,3.55,1.55,0.61,79.221
9/14/2022,0:0:0,11.17,7.18,1.88,3.54,1.43,0.58,79.158
9/14/2022,0:15:0,11.22,7.18,1.81,3.45,1.57,0.51,79.192
9/14/2022,0:30:0,11.25,7.18,1.67,3.56,1.51,0.66,79.241
9/14/2022,0:45:0,11.25,7.17,1.28,3.76,1.36,0.53,79.236
9/14/2022,1:0:0,11.24,7.17,1.51,3.58,1.42,0.64,79.203
9/14/2022,1:15:0,11.27,7.17,1.39,3.84,2.11,0.92,79.246
9/14/2022,1:30:0,11.3,7.18,1.37,4.28,2.53,1.58,79.32
9/14/2022,1:45:0,11.29,7.18,1.31,4.42,1.75,1.0,79.05
9/14/2022,2:0:0,11.41,7.18,1.38,4.57,1.9,1.21,79.2
9/14/2022,2:15:0,11.43,7.18,1.59,4.39,2.44,1.54,79.068
9/14/2022,2:30:0,11.48,7.18,1.69,4.59,1.95,1.2,79.014
9/14/2022,2:45:0,11.43,7.18,1.61,4.71,2.01,1.15,78.852
9/14/2022,3:0:0,11.41,7.19,1.68,4.62,1.92,0.95,78.688
9/14/2022,3:15:0,11.37,7.18,1.49,5.06,2.08,1.06,78.658
9/14/2022,3:30:0,11.38,7.18,1.62,4.8,1.88,0.82,78.688
9/14/2022,3:45:0,11.37,7.18,1.51,4.98,1.96,0.91,78.618
9/14/2022,4:0:0,11.39,7.18,1.65,4.8,1.8,1.09,78.629
9/14/2022,4:15:0,11.31,7.18,1.41,4.82,2.08,1.12,78.487
9/14/2022,4:30:0,11.37,7.18,1.56,4.78,2.03,0.95,78.645
9/14/2022,4:45:0,11.39,7.18,1.7,4.99,1.94,0.89,78.618
9/14/2022,5:0:0,11.4,7.18,1.78,4.82,2.02,0.97,78.634
9/14/2022,5:15:0,11.39,7.18,1.47,4.65,1.72,0.78,78.526
9/14/2022,5:30:0,11.34,7.18,1.57,4.64,2.46,1.23,78.42
9/14/2022,5:45:0,11.38,7.17,1.43,4.51,2.06,1.08,78.372
9/14/2022,6:0:0,11.46,7.17,1.19,4.61,2.26,1.3,78.609
9/14/2022,6:15:0,11.41,7.16,1.07,4.43,3.14,1.97,78.516
9/14/2022,6:30:0,11.47,7.16,1.12,4.57,2.08,1.22,78.562
9/14/2022,6:45:0,11.45,7.16,1.32,4.53,2.34,1.34,78.478
9/14/2022,7:0:0,11.44,7.16,1.34,4.24,3.02,3.72,78.292
9/14/2022,7:15:0,11.46,7.16,1.39,4.09,2.72,1.63,78.292
9/14/2022,7:30:0,11.52,7.17,1.31,4.22,2.77,1.65,78.408
9/14/2022,7:45:0,11.42,7.17,1.15,4.49,2.97,1.66,78.134
9/14/2022,8:0:0,11.46,7.16,1.11,4.65,2.98,2.27,78.314
9/14/2022,8:15:0,11.49,7.17,1.24,4.47,3.09,1.94,78.28
9/14/2022,8:30:0,11.5,7.17,1.33,4.48,3.16,2.28,78.327
9/14/2022,8:45:0,11.51,7.17,1.32,4.63,2.98,2.11,78.406
9/14/2022,9:0:0,11.57,7.17,1.54,4.29,2.45,1.6,78.525
9/14/2022,9:15:0,11.59,7.17,1.39,4.12,2.33,1.58,78.669
9/14/2022,9:30:0,11.65,7.17,1.26,4.05,2.67,1.69,78.816
9/14/2022,9:45:0,11.67,7.17,1.38,4.03,2.22,1.29,78.904
9/14/2022,10:0:0,11.71,7.17,1.49,4.13,2.07,1.27,79.029
9/14/2022,10:15:0,11.7,7.17,1.56,3.83,1.71,1.02,79.088
9/14/2022,10:30:0,11.8,7.18,1.41,4.03,1.87,1.17,79.279
9/14/2022,10:45:0,11.79,7.18,1.61,3.91,2.14,1.34,79.311
9/14/2022,11:0:0,11.79,7.18,1.78,3.87,1.69,0.96,79.515
9/14/2022,11:15:0,11.82,7.19,1.74,4.01,1.31,0.65,79.729
9/14/2022,11:30:0,11.94,7.19,1.83,4.08,1.22,0.31,79.844
9/14/2022,11:45:0,11.98,7.19,1.76,4.22,1.47,0.57,79.867
9/14/2022,12:0:0,11.99,7.2,1.77,4.52,1.02,0.43,79.947
9/14/2022,12:15:0,11.93,7.2,1.63,4.41,0.9,0.36,80.062
9/14/2022,12:30:0,12,7.21,1.96,4.6,0.79,0.28,79.972
9/14/2022,12:45:0,12.06,7.2,1.49,4.43,1.06,0.48,80.006
9/14/2022,13:0:0,12.12,7.2,1.91,4.5,1.02,0.28,80.213
9/14/2022,13:15:0,12.16,7.21,1.9,4.04,1.08,0.23,80.28
9/14/2022,13:30:0,12.08,7.2,1.9,3.91,0.95,0.37,80.137
9/14/2022,13:45:0,12.19,7.2,1.55,4.03,1.02,0.24,80.272
9/14/2022,14:0:0,12.16,7.21,1.7,3.73,1.02,0.25,80.085
9/14/2022,14:15:0,12.19,7.2,1.69,3.77,0.95,0.3,80.143
9/14/2022,14:30:0,12.22,7.2,1.74,3.97,1.08,0.36,80.062
9/14/2022,14:45:0,12.32,7.19,1.42,3.82,1.08,0.37,79.907
9/14/2022,15:0:0,12.29,7.2,1.37,3.95,1.34,0.56,79.862
9/14/2022,15:15:0,12.43,7.2,1.48,4.27,1.42,0.62,79.815
9/14/2022,15:30:0,12.46,7.21,1.3,4.21,1.46,0.5,79.711
9/14/2022,15:45:0,12.44,7.2,1.26,4.08,1.06,0.24,79.707
9/14/2022,16:0:0,12.42,7.2,1.63,4.04,1.06,0.35,79.727
9/14/2022,16:15:0,12.44,7.2,1.39,4.07,0.96,0.37,79.75
9/14/2022,16:30:0,12.56,7.2,1.16,4.57,1.12,0.38,79.722
9/14/2022,16:45:0,12.56,7.2,1,5.01,0.93,0.37,79.657
9/14/2022,17:0:0,12.62,7.2,0.94,5.12,1.12,0.28,79.581
9/14/2022,17:15:0,12.73,7.2,1.16,4.81,1.16,0.28,79.507
9/14/2022,17:30:0,12.73,7.2,1.09,4.54,0.85,0.32,79.452
9/14/2022,17:45:0,12.72,7.19,1.02,4.45,1,0.34,79.428
9/14/2022,18:0:0,12.66,7.19,0.9,4.85,1.03,0.39,79.403
9/14/2022,18:15:0,12.65,7.21,1.14,5.05,0.97,0.31,79.326
9/14/2022,18:30:0,12.7,7.2,1.02,4.9,1.09,0.32,79.336
9/14/2022,18:45:0,12.7,7.2,1.03,5.01,1.03,0.37,79.345
9/14/2022,19:0:0,12.64,7.21,0.93,5.05,0.86,0.22,79.254
9/14/2022,19:15:0,12.59,7.21,1.53,4.96,1.03,0.34,79.174
9/14/2022,19:30:0,12.57,7.2,1.63,5.02,0.98,0.3,79.054
9/14/2022,19:45:0,12.51,7.2,1.59,4.94,0.86,0.25,78.951
9/14/2022,20:0:0,12.47,7.2,1.56,4.5,0.88,0.23,78.948
9/14/2022,20:15:0,12.51,7.19,1.65,4.17,0.89,0.21,78.964
9/14/2022,20:30:0,12.54,7.19,1.54,4.01,1.09,0.2,79.054
9/14/2022,20:45:0,12.51,7.2,2.09,3.69,0.85,0.16,78.928
9/14/2022,21:0:0,12.47,7.2,1.76,3.62,0.9,0.12,78.845
9/14/2022,21:15:0,12.42,7.21,2.08,3.62,1.11,0.18,78.764
9/14/2022,21:30:0,12.41,7.2,1.63,3.72,0.84,0.14,78.753
9/14/2022,21:45:0,12.38,7.2,1.61,3.61,1.17,0.21,78.739
9/14/2022,22:0:0,12.42,7.2,1.78,3.6,1.05,0.17,78.751
9/14/2022,22:15:0,12.47,7.2,1.99,3.65,0.77,0.21,78.777
9/14/2022,22:30:0,12.47,7.2,2,3.51,1.04,0.26,78.723
9/14/2022,22:45:0,12.46,7.2,1.93,3.55,0.93,0.16,78.67
9/14/2022,23:0:0,12.43,7.2,1.62,3.58,1.1,0.25,78.564
9/14/2022,23:15:0,12.41,7.19,1.45,3.37,1.03,0.2,78.58
9/14/2022,23:30:0,12.43,7.2,1.61,3.27,0.88,0.2,78.476
9/14/2022,23:45:0,12.39,7.2,1.68,3.32,0.83,0.15,78.361
9/15/2022,0:0:0,12.37,7.2,1.6,3.28,0.91,0.19,78.256
9/15/2022,0:15:0,12.4,7.2,1.67,3.2,0.8,0.19,78.192
9/15/2022,0:30:0,12.38,7.2,1.76,3.66,0.88,0.13,78.179
9/15/2022,0:45:0,12.42,7.2,1.8,3.52,0.77,0.09,78.154
9/15/2022,1:0:0,12.45,7.19,1.59,4.04,0.8,0.22,78.197
9/15/2022,1:15:0,12.47,7.19,1.82,3.7,0.89,0.04,78.206
9/15/2022,1:30:0,12.44,7.2,1.83,4.27,0.81,0.12,77.965
9/15/2022,1:45:0,12.4,7.2,1.49,4.08,0.75,0.15,78.008
9/15/2022,2:0:0,12.5,7.2,1.72,4.3,0.9,0.1,78.078
9/15/2022,2:15:0,12.55,7.19,1.79,4.04,0.78,0.14,78.195
9/15/2022,2:30:0,12.51,7.2,1.51,4.32,0.82,0.18,77.981
9/15/2022,2:45:0,12.6,7.19,1.65,4.22,0.81,0.17,78.166
9/15/2022,3:0:0,12.63,7.19,1.32,4.46,0.76,0.21,78.213
9/15/2022,3:15:0,12.65,7.19,1.52,4.61,0.94,0.17,78.26
9/15/2022,3:30:0,12.66,7.19,1.71,4.24,0.95,0.2,78.291
